,employee_id,cidade,cargo,lider_id,turno,salario_base,data_admissao,data_demissao,motivo_saida,faixa_preta_certificado,data_certificacao,nota_desempenho,faltas_trim,tempo_de_casa_meses
3277,E103277,Natal,front_atendimento,L024,noite," R$ 2.456,00 ",2023-08-12,,Desconhecido,False,,"4,23",5,22
3278,E103278,Ribeirão Preto,lider_area,L039,manha," R$ 5.671,00 ",2024-04-23,2024-03-31,outros,False,,"2,26",1,0
3279,E103279,Brasília,lider_area,L056,tarde," R$ 5.261,00 ",2024-05-17,,Desconhecido,False,,"4,03",2,13
3280,E103280,Goiânia,lider_area,L039,manha," R$ 5.909,00 ",2023-09-07,,Desconhecido,False,,"3,39",3,21
3281,E103281,Recife,lider_area,L018,manha," R$ 5.285,00 ",2024-04-07,2024-03-31,outros,False,,"3,08",1,0
3282,E103282,Brasília,mecanico,L004,manha," R$ 3.178,00 ",2023-08-03,,Desconhecido,False,,5,1,22
3283,E103283,Porto Alegre,front_atendimento,L018,manha," R$ 2.280,00 ",2023-08-30,,Desconhecido,False,,"3,07",4,22
3284,E103284,Vitória,lider_area,L019,manha," R$ 5.201,00 ",2023-08-06,2025-06-30,pedido,False,,"4,04",5,22
3285,E103285,Belém,motorista_campo,L017,manha," R$ 3.000,00 ",2024-01-10,,Desconhecido,False,,"3,87",3,17
3286,E103286,Salvador,estoquista,L056,manha," R$ 2.442,00 ",2024-03-17,,Desconhecido,False,,"2,17",2,15
3287,E103287,Natal,organizador_patio,L058,manha," R$ 2.354,00 ",2023-11-02,2024-05-31,pedido,False,,"3,78",4,6
3288,E103288,São Paulo,consultor_tecnico,L051,tarde," R$ 3.043,00 ",2024-01-22,,Desconhecido,False,,"3,56",1,17
3289,E103289,Florianópolis,consultor_tecnico,L018,tarde," R$ 3.642,00 ",2024-03-31,,Desconhecido,False,,"2,11",0,15
3290,E103290,Rio de Janeiro,front_atendimento,L045,tarde," R$ 2.437,00 ",2024-03-20,2025-04-30,justa_causa,False,,"3,15",2,13
3291,E103291,Recife,lider_area,L032,manha," R$ 5.252,00 ",2024-02-03,,Desconhecido,False,,5,3,16
3292,E103292,Campinas,mecanico,L059,tarde," R$ 3.047,00 ",2023-08-25,,Desconhecido,False,,"3,17",2,22
3293,E103293,Salvador,mecanico,L011,tarde," R$ 3.475,00 ",2023-10-20,,Desconhecido,False,,"2,41",2,20
3294,E103294,Fortaleza,organizador_patio,L027,noite," R$ 2.533,00 ",2024-04-26,,Desconhecido,False,,"4,27",2,14
3295,E103295,Manaus,front_atendimento,L058,manha," R$ 2.212,00 ",2023-11-08,2025-01-31,outros,False,,"3,67",3,14
3296,E103296,Goiânia,mecanico,L040,tarde," R$ 3.215,00 ",2023-11-03,,Desconhecido,False,,"3,75",2,19
3297,E103297,Uberlândia,front_atendimento,L023,manha," R$ 2.398,00 ",2023-08-18,2024-06-30,desempenho,False,,"4,03",2,10
3298,E103298,Manaus,lider_area,L043,tarde," R$ 5.882,00 ",2023-10-10,,Desconhecido,False,,"3,04",2,20
3299,E103299,Salvador,estoquista,L018,manha," R$ 2.389,00 ",2024-02-15,,Desconhecido,False,,"4,27",0,16
3300,E103300,Porto Alegre,mecanico,L058,noite," R$ 3.123,00 ",2023-12-13,,Desconhecido,False,,"2,55",1,18
3301,E103301,Vitória,mecanico,L019,noite," R$ 3.912,00 ",2024-02-29,2024-06-30,pedido,False,,"2,96",2,4
3302,E103302,Maceió,mecanico,L050,manha," R$ 3.080,00 ",2023-07-11,,Desconhecido,False,,"4,01",3,23
3303,E103303,Brasília,motorista_campo,L017,tarde," R$ 2.962,00 ",2024-04-23,,Desconhecido,False,,"2,94",4,14
3304,E103304,Fortaleza,mecanico,L037,manha," R$ 3.396,00 ",2023-11-23,2025-01-31,justa_causa,False,,"2,26",1,14
3305,E103305,Uberlândia,estoquista,L048,tarde," R$ 2.479,00 ",2024-03-12,2025-06-30,pedido,False,,"2,48",0,15
3306,E103306,Campinas,consultor_tecnico,L011,manha," R$ 3.537,00 ",2023-08-25,2024-11-30,pedido,False,,"2,26",1,15
3307,E103307,Recife,front_atendimento,L052,tarde," R$ 2.262,00 ",2023-07-19,2024-11-30,pedido,False,,"3,62",2,16
3308,E103308,Manaus,organizador_patio,L029,manha," R$ 2.315,00 ",2023-11-02,2025-04-30,outros,False,,"2,76",1,17
3309,E103309,Rio de Janeiro,consultor_tecnico,L053,manha," R$ 3.616,00 ",2023-10-16,,Desconhecido,False,,"1,99",3,20
3310,E103310,Goiânia,mecanico,L043,manha," R$ 3.108,00 ",2023-08-25,,Desconhecido,False,,"3,97",2,22
3311,E103311,Recife,lider_area,L054,manha," R$ 5.627,00 ",2024-03-22,,Desconhecido,False,,"2,69",2,15
3312,E103312,Brasília,estoquista,L057,noite," R$ 2.448,00 ",2024-05-30,2024-09-30,pedido,False,,"4,38",2,4
3313,E103313,Salvador,mecanico,L006,tarde," R$ 3.264,00 ",2024-06-14,,Desconhecido,False,,"3,24",1,12
3314,E103314,São Luís,estoquista,L037,manha," R$ 2.722,00 ",2024-02-11,2024-07-31,pedido,False,,"4,78",4,5
3315,E103315,Salvador,mecanico,L038,tarde," R$ 3.274,00 ",2024-02-09,,Desconhecido,False,,"3,63",0,16
3316,E103316,Rio de Janeiro,soldador,L052,manha," R$ 2.569,00 ",2024-03-10,,Desconhecido,False,,"3,48",2,15
3317,E103317,São Luís,lider_geral,L050,manha," R$ 8.645,00 ",2023-09-26,,Desconhecido,False,,"4,2",1,21
3318,E103318,Florianópolis,motorista_campo,L040,noite," R$ 3.011,00 ",2023-07-05,,Desconhecido,False,,"3,82",2,23
3319,E103319,Recife,mecanico,L032,manha," R$ 3.219,00 ",2024-06-22,,Desconhecido,False,,"3,72",2,12
3320,E103320,Belém,mecanico,L015,noite," R$ 3.033,00 ",2024-04-06,,Desconhecido,True,2025-03-13,"4,74",1,14
3321,E103321,Ribeirão Preto,motorista_campo,L007,tarde," R$ 3.014,00 ",2024-01-30,2025-01-31,pedido,False,,"3,76",3,12
3322,E103322,Fortaleza,mecanico,L022,tarde," R$ 3.521,00 ",2024-05-26,,Desconhecido,True,2025-03-14,"4,88",3,13
3323,E103323,Belém,estoquista,L001,tarde," R$ 2.500,00 ",2023-12-04,,Desconhecido,False,,"3,19",2,18
3324,E103324,Rio de Janeiro,front_atendimento,L021,manha," R$ 2.208,00 ",2024-04-20,,Desconhecido,False,,"4,13",1,14
3325,E103325,Curitiba,motorista_campo,L020,manha," R$ 3.024,00 ",2023-08-04,,Desconhecido,False,,"3,29",3,22
3326,E103326,Rio de Janeiro,mecanico,L031,noite," R$ 3.432,00 ",2024-05-05,,Desconhecido,False,,"3,36",3,13
3327,E103327,Fortaleza,consultor_tecnico,L034,tarde," R$ 3.417,00 ",2024-03-31,2025-02-28,desempenho,False,,"3,91",0,11
3328,E103328,Brasília,estoquista,L019,manha," R$ 2.417,00 ",2024-02-22,,Desconhecido,False,,"3,94",2,16
3329,E103329,São Paulo,front_atendimento,L017,manha," R$ 2.391,00 ",2024-01-25,,Desconhecido,False,,"2,53",3,17
3330,E103330,Fortaleza,organizador_patio,L027,manha," R$ 2.364,00 ",2023-07-03,,Desconhecido,False,,"2,68",0,23
3331,E103331,Belo Horizonte,motorista_campo,L013,noite," R$ 2.814,00 ",2023-08-14,2024-11-30,pedido,False,,"2,84",3,15
3332,E103332,Rio de Janeiro,front_atendimento,L035,noite," R$ 2.243,00 ",2024-05-03,,Desconhecido,False,,"2,55",5,13
3333,E103333,Maceió,mecanico,L001,manha," R$ 3.181,00 ",2024-02-04,2024-09-30,transferencia,False,,"4,07",2,7
3334,E103334,Vitória,estoquista,L029,manha," R$ 2.568,00 ",2023-09-15,2024-01-31,pedido,False,,"2,4",5,4
3335,E103335,Ribeirão Preto,organizador_patio,L023,noite," R$ 2.274,00 ",2023-11-24,,Desconhecido,False,,"2,22",3,19
3336,E103336,Brasília,front_atendimento,L060,manha," R$ 2.373,00 ",2023-07-02,,Desconhecido,False,,"3,04",2,23
3337,E103337,Belém,mecanico,L003,manha," R$ 3.133,00 ",2024-04-10,2024-08-31,desempenho,False,,"3,92",2,4
3338,E103338,Curitiba,organizador_patio,L038,noite," R$ 2.398,00 ",2023-10-06,,Desconhecido,False,,"2,3",3,20
3339,E103339,Goiânia,estoquista,L002,noite," R$ 2.326,00 ",2023-11-08,2024-10-31,justa_causa,False,,"3,05",0,11
3340,E103340,São Luís,motorista_campo,L016,tarde," R$ 3.063,00 ",2023-08-22,,Desconhecido,False,,"3,45",5,22
3341,E103341,Recife,mecanico,L004,manha," R$ 3.405,00 ",2024-03-23,2024-06-30,pedido,False,,"2,9",3,3
3342,E103342,São Luís,estoquista,L007,manha," R$ 2.559,00 ",2023-10-14,,Desconhecido,False,,"3,15",1,20
3343,E103343,Belém,organizador_patio,L038,manha," R$ 2.315,00 ",2023-10-21,2024-09-30,desempenho,False,,"4,06",1,11
3344,E103344,Vitória,soldador,L030,noite," R$ 3.080,00 ",2023-08-23,,Desconhecido,False,,"2,61",4,22
3345,E103345,Rio de Janeiro,soldador,L042,noite," R$ 2.887,00 ",2024-06-10,2025-05-31,pedido,False,,"3,15",3,11
3346,E103346,Fortaleza,motorista_campo,L002,manha," R$ 3.123,00 ",2023-08-10,,Desconhecido,False,,"3,07",3,22
3347,E103347,Maceió,mecanico,L058,manha," R$ 3.327,00 ",2023-10-19,2025-01-31,pedido,False,,"2,67",2,15
3348,E103348,Goiânia,mecanico,L050,manha," R$ 3.499,00 ",2024-04-13,,Desconhecido,False,,"3,7",2,14
3349,E103349,Vitória,mecanico,L010,noite," R$ 3.237,00 ",2023-10-16,,Desconhecido,False,,"3,96",0,20
3350,E103350,Recife,motorista_campo,L002,manha," R$ 3.089,00 ",2023-07-18,,Desconhecido,False,,"3,7",2,23
3351,E103351,Recife,motorista_campo,L006,tarde," R$ 3.088,00 ",2024-01-15,2024-03-31,transferencia,False,,"1,89",1,2
3352,E103352,Vitória,front_atendimento,L035,tarde," R$ 2.292,00 ",2023-10-03,,Desconhecido,False,,"3,75",2,20
3353,E103353,Uberlândia,organizador_patio,L014,tarde," R$ 2.348,00 ",2024-02-07,,Desconhecido,False,,"3,76",2,16
3354,E103354,Goiânia,organizador_patio,L006,tarde," R$ 2.361,00 ",2024-05-16,,Desconhecido,False,,"2,25",1,13
3355,E103355,Maceió,lider_area,L056,tarde," R$ 5.450,00 ",2023-10-16,,Desconhecido,False,,"3,68",1,20
3356,E103356,Goiânia,motorista_campo,L004,tarde," R$ 2.959,00 ",2023-12-19,,Desconhecido,False,,"2,06",2,18
3357,E103357,Fortaleza,consultor_tecnico,L033,tarde," R$ 3.581,00 ",2024-05-20,,Desconhecido,False,,"3,86",3,13
3358,E103358,Vitória,soldador,L043,manha," R$ 3.192,00 ",2024-04-13,,Desconhecido,False,,"3,84",1,14
3359,E103359,Porto Alegre,motorista_campo,L043,manha," R$ 2.934,00 ",2023-10-21,,Desconhecido,False,,"2,69",0,20
3360,E103360,Salvador,mecanico,L002,noite," R$ 3.631,00 ",2024-01-05,,Desconhecido,False,,"2,92",1,17
3361,E103361,Maceió,front_atendimento,L030,tarde," R$ 2.218,00 ",2023-11-23,,Desconhecido,False,,"3,03",0,19
3362,E103362,Ribeirão Preto,motorista_campo,L036,manha," R$ 3.017,00 ",2024-02-09,,Desconhecido,False,,"3,83",1,16
3363,E103363,Salvador,estoquista,L025,manha," R$ 2.469,00 ",2023-07-18,,Desconhecido,False,,"2,54",5,23
3364,E103364,Vitória,estoquista,L047,tarde," R$ 2.655,00 ",2024-02-28,,Desconhecido,False,,"3,41",6,16
3365,E103365,Goiânia,soldador,L056,noite," R$ 3.093,00 ",2023-07-10,2025-06-30,pedido,False,,3,4,23
3366,E103366,Maceió,mecanico,L035,tarde," R$ 3.097,00 ",2024-04-16,2024-05-31,pedido,True,2025-01-16,5,2,1
3367,E103367,São Luís,front_atendimento,L034,manha," R$ 2.229,00 ",2024-06-02,2024-01-31,pedido,False,,"4,09",2,0
3368,E103368,Maceió,front_atendimento,L027,manha," R$ 2.186,00 ",2024-01-01,,Desconhecido,False,,"3,64",4,17
3369,E103369,Goiânia,mecanico,L035,noite," R$ 3.486,00 ",2023-10-13,,Desconhecido,True,2025-02-13,4,2,20
3370,E103370,São Paulo,mecanico,L021,manha," R$ 3.189,00 ",2023-10-23,,Desconhecido,False,,"2,92",2,20
3371,E103371,Porto Alegre,lider_area,L018,tarde," R$ 5.949,00 ",2023-10-20,2025-01-31,outros,False,,"2,73",3,15
3372,E103372,Uberlândia,mecanico,L043,manha," R$ 3.410,00 ",2024-03-27,,Desconhecido,True,2025-02-22,"3,53",1,15
3373,E103373,Fortaleza,mecanico,L029,manha," R$ 3.490,00 ",2024-04-25,2024-10-31,pedido,False,,"4,87",4,6
3374,E103374,Natal,lider_area,L014,tarde," R$ 5.802,00 ",2023-11-29,,Desconhecido,False,,"2,77",2,19
3375,E103375,Florianópolis,mecanico,L001,manha," R$ 2.901,00 ",2023-10-16,,Desconhecido,False,,"3,35",1,20
3376,E103376,Campinas,lider_geral,L060,tarde," R$ 8.450,00 ",2023-12-08,,Desconhecido,False,,3,1,18
3377,E103377,São Paulo,soldador,L031,tarde," R$ 3.009,00 ",2024-01-27,,Desconhecido,False,,"2,98",2,17
3378,E103378,Recife,front_atendimento,L050,manha," R$ 2.362,00 ",2024-03-20,,Desconhecido,False,,"3,22",1,15
3379,E103379,Campinas,mecanico,L044,noite," R$ 3.496,00 ",2023-11-04,2024-05-31,outros,True,2025-02-07,"3,74",1,6
3380,E103380,Natal,lider_geral,L020,tarde," R$ 8.172,00 ",2023-12-13,,Desconhecido,False,,"3,63",1,18
3381,E103381,Maceió,motorista_campo,L058,manha," R$ 3.081,00 ",2024-01-14,2024-06-30,pedido,False,,5,3,5
3382,E103382,Rio de Janeiro,front_atendimento,L041,manha," R$ 2.369,00 ",2024-01-14,2024-08-31,pedido,False,,"4,52",1,7
3383,E103383,Curitiba,organizador_patio,L011,noite," R$ 2.327,00 ",2024-06-29,,Desconhecido,False,,"3,86",2,12
3384,E103384,Belém,motorista_campo,L049,manha," R$ 2.971,00 ",2023-07-09,2024-01-31,outros,False,,"3,27",1,6
3385,E103385,Florianópolis,front_atendimento,L049,noite," R$ 2.287,00 ",2024-06-03,2024-03-31,desempenho,False,,"3,93",2,0
3386,E103386,Curitiba,mecanico,L045,manha," R$ 2.962,00 ",2023-07-09,,Desconhecido,False,,"2,72",3,23
3387,E103387,Salvador,consultor_tecnico,L033,tarde," R$ 3.597,00 ",2024-01-14,,Desconhecido,False,,"2,95",0,17
3388,E103388,Manaus,mecanico,L050,manha," R$ 3.466,00 ",2023-08-03,,Desconhecido,False,,"3,34",1,22
3389,E103389,Florianópolis,lider_area,L004,tarde," R$ 5.514,00 ",2023-07-02,,Desconhecido,False,,"3,3",2,23
3390,E103390,Belo Horizonte,front_atendimento,L044,tarde," R$ 2.384,00 ",2023-11-09,,Desconhecido,False,,"2,98",1,19
3391,E103391,Belo Horizonte,lider_area,L002,tarde," R$ 5.785,00 ",2023-11-28,,Desconhecido,False,,"3,4",0,19
3392,E103392,Brasília,organizador_patio,L002,tarde," R$ 2.360,00 ",2023-08-13,2024-07-31,justa_causa,False,,"3,08",2,11
3393,E103393,Campinas,estoquista,L009,manha," R$ 2.440,00 ",2024-01-15,,Desconhecido,False,,4,2,17
3394,E103394,Rio de Janeiro,mecanico,L034,tarde," R$ 2.991,00 ",2023-07-10,,Desconhecido,False,,"2,4",2,23
3395,E103395,Porto Alegre,mecanico,L011,tarde," R$ 3.348,00 ",2023-12-04,,Desconhecido,True,2025-01-22,"4,03",3,18
3396,E103396,Uberlândia,lider_geral,L031,noite," R$ 9.706,00 ",2024-05-08,,Desconhecido,False,,"2,98",2,13
3397,E103397,Vitória,front_atendimento,L017,tarde," R$ 2.205,00 ",2023-09-25,2024-04-30,pedido,False,,"3,85",2,7
3398,E103398,Maceió,front_atendimento,L010,manha," R$ 2.313,00 ",2023-07-30,,Desconhecido,False,,"3,24",3,23
3399,E103399,São Luís,mecanico,L017,manha," R$ 3.347,00 ",2024-02-16,,Desconhecido,False,,"2,38",2,16
3400,E103400,Rio de Janeiro,mecanico,L017,manha," R$ 3.431,00 ",2023-07-11,2024-08-31,desempenho,False,,"4,7",1,13
3401,E103401,Goiânia,lider_geral,L046,manha," R$ 8.297,00 ",2023-07-28,,Desconhecido,False,,"3,23",1,23
3402,E103402,Recife,estoquista,L050,manha," R$ 2.507,00 ",2024-06-21,2024-06-30,transferencia,False,,"2,12",0,0
3403,E103403,Fortaleza,mecanico,L008,manha," R$ 3.606,00 ",2023-07-20,,Desconhecido,False,,"4,18",3,23
3404,E103404,Brasília,lider_area,L018,manha," R$ 5.516,00 ",2023-09-15,,Desconhecido,False,,"3,68",1,21
3405,E103405,São Luís,front_atendimento,L047,tarde," R$ 2.223,00 ",2024-02-15,2024-01-31,pedido,False,,"1,87",1,0
3406,E103406,São Paulo,consultor_tecnico,L032,noite," R$ 3.183,00 ",2023-07-13,,Desconhecido,False,,"3,25",0,23
3407,E103407,Maceió,organizador_patio,L059,noite," R$ 2.370,00 ",2024-01-30,,Desconhecido,False,,"3,36",2,17
3408,E103408,Goiânia,front_atendimento,L012,manha," R$ 2.252,00 ",2023-08-01,,Desconhecido,False,,"3,71",1,22
3409,E103409,Florianópolis,organizador_patio,L048,manha," R$ 2.238,00 ",2023-11-09,,Desconhecido,False,,"3,36",3,19
3410,E103410,Fortaleza,consultor_tecnico,L055,manha," R$ 3.285,00 ",2023-07-11,,Desconhecido,False,,"3,35",2,23
3411,E103411,São Luís,lider_area,L034,manha," R$ 5.592,00 ",2023-08-12,,Desconhecido,False,,"2,57",3,22
3412,E103412,Natal,estoquista,L047,manha," R$ 2.435,00 ",2024-06-02,,Desconhecido,False,,"3,28",1,12
3413,E103413,Maceió,lider_area,L020,tarde," R$ 5.731,00 ",2023-10-14,,Desconhecido,False,,"3,39",4,20
3414,E103414,Recife,organizador_patio,L036,tarde," R$ 2.243,00 ",2023-10-09,2024-07-31,transferencia,False,,"3,68",3,9
3415,E103415,Manaus,consultor_tecnico,L053,tarde," R$ 3.491,00 ",2023-10-24,,Desconhecido,False,,"3,91",2,20
3416,E103416,Uberlândia,estoquista,L007,tarde," R$ 2.372,00 ",2024-03-15,,Desconhecido,False,,"3,22",2,15
3417,E103417,Brasília,estoquista,L032,tarde," R$ 2.622,00 ",2023-08-10,2025-01-31,desempenho,False,,"3,41",3,17
3418,E103418,Campinas,front_atendimento,L004,tarde," R$ 2.211,00 ",2024-06-09,,Desconhecido,False,,"3,31",1,12
3419,E103419,Maceió,front_atendimento,L033,manha," R$ 2.159,00 ",2023-12-14,,Desconhecido,False,,"3,01",4,18
3420,E103420,Recife,mecanico,L052,tarde," R$ 3.336,00 ",2024-02-07,,Desconhecido,False,,"2,72",3,16
3421,E103421,Maceió,front_atendimento,L017,noite," R$ 2.196,00 ",2024-06-19,2025-03-31,justa_causa,False,,"4,27",1,9
3422,E103422,Uberlândia,front_atendimento,L022,tarde," R$ 2.375,00 ",2024-05-18,,Desconhecido,False,,"2,81",3,13
3423,E103423,Florianópolis,front_atendimento,L036,tarde," R$ 2.317,00 ",2023-12-06,,Desconhecido,False,,"3,49",3,18
3424,E103424,Rio de Janeiro,front_atendimento,L003,noite," R$ 2.158,00 ",2024-05-12,,Desconhecido,False,,"4,74",2,13
3425,E103425,Brasília,lider_area,L022,tarde," R$ 5.474,00 ",2024-02-17,2025-02-28,pedido,False,,"4,37",0,12
3426,E103426,Maceió,estoquista,L007,manha," R$ 2.721,00 ",2024-01-15,,Desconhecido,False,,"2,02",3,17
3427,E103427,Recife,front_atendimento,L050,tarde," R$ 2.343,00 ",2023-09-24,2024-03-31,pedido,False,,"4,08",3,6
3428,E103428,Campinas,front_atendimento,L041,tarde," R$ 2.318,00 ",2023-10-26,,Desconhecido,False,,"4,22",0,20
3429,E103429,Fortaleza,mecanico,L007,tarde," R$ 3.459,00 ",2023-11-05,2024-01-31,transferencia,False,,"4,93",2,2
3430,E103430,Maceió,front_atendimento,L052,tarde," R$ 2.377,00 ",2024-04-18,,Desconhecido,False,,"3,08",3,14
3431,E103431,Belém,lider_area,L021,noite," R$ 5.105,00 ",2023-08-30,,Desconhecido,False,,"3,95",5,22
3432,E103432,Salvador,front_atendimento,L049,tarde," R$ 2.292,00 ",2023-08-30,,Desconhecido,False,,"3,08",1,22
3433,E103433,Fortaleza,mecanico,L005,noite," R$ 3.367,00 ",2023-10-20,,Desconhecido,False,,"3,06",1,20
3434,E103434,Fortaleza,motorista_campo,L036,noite," R$ 2.945,00 ",2023-09-15,,Desconhecido,False,,"3,24",5,21
3435,E103435,Campinas,motorista_campo,L042,tarde," R$ 3.039,00 ",2024-01-20,2024-05-31,desempenho,False,,"2,8",2,4
3436,E103436,Maceió,mecanico,L016,tarde," R$ 3.207,00 ",2023-08-04,2024-06-30,pedido,False,,"4,5",1,10
3437,E103437,Florianópolis,front_atendimento,L032,noite," R$ 2.292,00 ",2024-06-10,,Desconhecido,False,,"3,04",4,12
3438,E103438,Belém,soldador,L058,tarde," R$ 3.117,00 ",2023-07-15,,Desconhecido,False,,"2,47",1,23
3439,E103439,Natal,consultor_tecnico,L012,tarde," R$ 3.234,00 ",2024-01-02,2024-01-31,pedido,False,,"2,69",2,0
3440,E103440,Manaus,motorista_campo,L053,tarde," R$ 3.230,00 ",2023-07-14,,Desconhecido,False,,"4,07",3,23
3441,E103441,Curitiba,front_atendimento,L041,manha," R$ 2.120,00 ",2023-09-11,,Desconhecido,False,,"2,98",2,21
3442,E103442,Natal,motorista_campo,L052,tarde," R$ 3.086,00 ",2024-06-04,2024-09-30,desempenho,False,,"3,77",1,3
3443,E103443,Rio de Janeiro,mecanico,L026,tarde," R$ 2.815,00 ",2024-03-13,,Desconhecido,True,2025-03-01,"3,25",2,15
3444,E103444,Florianópolis,mecanico,L051,manha," R$ 3.148,00 ",2023-11-27,2024-02-29,pedido,False,,"3,03",3,3
3445,E103445,Manaus,soldador,L004,tarde," R$ 3.154,00 ",2023-08-18,,Desconhecido,False,,"4,77",2,22
3446,E103446,Manaus,mecanico,L016,noite," R$ 3.616,00 ",2023-12-19,2024-05-31,pedido,False,,"3,87",2,5
3447,E103447,Recife,front_atendimento,L060,tarde," R$ 2.163,00 ",2024-06-25,2025-05-31,desempenho,False,,"4,07",4,11
3448,E103448,Recife,front_atendimento,L028,tarde," R$ 2.350,00 ",2024-06-23,,Desconhecido,False,,"2,31",1,12
3449,E103449,Recife,mecanico,L049,manha," R$ 3.750,00 ",2024-01-28,2024-08-31,outros,False,,"3,49",1,7
3450,E103450,Salvador,mecanico,L056,manha," R$ 2.888,00 ",2024-05-12,,Desconhecido,True,2025-03-30,"2,94",2,13
3451,E103451,Maceió,mecanico,L006,manha," R$ 3.387,00 ",2023-11-07,,Desconhecido,False,,"4,24",1,19
3452,E103452,Fortaleza,organizador_patio,L027,tarde," R$ 2.343,00 ",2024-03-18,2025-01-31,pedido,False,,"3,01",0,10
3453,E103453,Recife,lider_area,L056,manha," R$ 5.832,00 ",2023-10-08,,Desconhecido,False,,"4,11",1,20
3454,E103454,Brasília,front_atendimento,L011,manha," R$ 2.286,00 ",2023-08-13,,Desconhecido,False,,"2,62",1,22
3455,E103455,Natal,soldador,L016,tarde," R$ 3.043,00 ",2023-07-05,2024-09-30,outros,False,,"4,14",2,14
3456,E103456,Ribeirão Preto,consultor_tecnico,L011,noite," R$ 3.648,00 ",2023-07-18,2025-06-30,transferencia,False,,"2,88",2,23
3457,E103457,Maceió,lider_area,L005,noite," R$ 5.535,00 ",2024-01-18,,Desconhecido,False,,"3,44",1,17
3458,E103458,São Luís,soldador,L038,manha," R$ 3.153,00 ",2023-08-09,2024-01-31,pedido,False,,"3,42",2,5
3459,E103459,Curitiba,lider_geral,L041,tarde," R$ 9.085,00 ",2024-01-08,,Desconhecido,False,,"3,74",0,17
3460,E103460,Ribeirão Preto,motorista_campo,L011,noite," R$ 3.019,00 ",2023-12-19,2024-06-30,desempenho,False,,"3,56",0,6
3461,E103461,Porto Alegre,lider_area,L018,manha," R$ 5.055,00 ",2024-05-15,2024-12-31,pedido,False,,"2,03",2,7
3462,E103462,Recife,consultor_tecnico,L017,noite," R$ 3.497,00 ",2024-01-31,,Desconhecido,False,,"2,66",1,17
3463,E103463,Vitória,estoquista,L037,manha," R$ 2.424,00 ",2024-03-20,,Desconhecido,False,,"3,94",2,15
3464,E103464,Curitiba,organizador_patio,L054,tarde," R$ 2.186,00 ",2023-10-01,,Desconhecido,False,,"2,55",2,20
3465,E103465,Uberlândia,mecanico,L015,manha," R$ 3.348,00 ",2024-01-28,,Desconhecido,True,2025-03-08,"3,13",0,17
3466,E103466,Belo Horizonte,consultor_tecnico,L024,manha," R$ 3.610,00 ",2024-02-29,,Desconhecido,False,,"3,49",0,16
3467,E103467,Vitória,front_atendimento,L033,tarde," R$ 2.257,00 ",2023-09-14,2024-06-30,pedido,False,,"3,52",2,9
3468,E103468,Brasília,lider_area,L042,manha," R$ 5.661,00 ",2024-04-13,2024-09-30,desempenho,False,,"3,73",3,5
3469,E103469,Salvador,front_atendimento,L020,tarde," R$ 2.361,00 ",2024-06-10,2024-03-31,pedido,False,,"2,86",2,0
3470,E103470,Vitória,mecanico,L042,tarde," R$ 3.181,00 ",2024-06-29,,Desconhecido,True,2025-03-15,"3,5",4,12
3471,E103471,Belo Horizonte,soldador,L024,manha," R$ 3.133,00 ",2024-02-06,,Desconhecido,False,,"3,67",3,16
3472,E103472,Fortaleza,front_atendimento,L054,noite," R$ 2.146,00 ",2023-10-01,,Desconhecido,False,,"3,18",0,20
3473,E103473,São Paulo,estoquista,L050,noite," R$ 2.515,00 ",2023-12-20,,Desconhecido,False,,"4,95",1,18
3474,E103474,Rio de Janeiro,front_atendimento,L016,noite," R$ 2.310,00 ",2024-06-13,2024-12-31,pedido,False,,"4,01",1,6
3475,E103475,Goiânia,lider_area,L021,tarde," R$ 5.871,00 ",2023-07-16,,Desconhecido,False,,"3,26",1,23
3476,E103476,Maceió,front_atendimento,L007,noite," R$ 2.495,00 ",2023-12-07,2024-07-31,pedido,False,,"3,06",0,7
3477,E103477,Brasília,front_atendimento,L001,noite," R$ 2.473,00 ",2023-11-10,2024-11-30,outros,False,,"2,57",3,12
3478,E103478,Belo Horizonte,lider_area,L028,tarde," R$ 5.806,00 ",2024-05-22,,Desconhecido,False,,"3,23",1,13
3479,E103479,Fortaleza,motorista_campo,L053,tarde," R$ 2.900,00 ",2024-04-14,2024-05-31,pedido,False,,"3,85",2,1
3480,E103480,Recife,consultor_tecnico,L022,tarde," R$ 3.313,00 ",2023-10-10,,Desconhecido,False,,"3,37",4,20
3481,E103481,Curitiba,consultor_tecnico,L051,manha," R$ 3.264,00 ",2023-08-26,2024-04-30,pedido,False,,"2,84",0,8
3482,E103482,Maceió,mecanico,L030,manha," R$ 3.595,00 ",2023-07-10,,Desconhecido,True,2025-03-03,"4,77",4,23
3483,E103483,Campinas,mecanico,L002,manha," R$ 3.499,00 ",2023-12-23,2024-03-31,pedido,False,,"3,21",2,3
3484,E103484,Recife,lider_geral,L039,manha," R$ 7.079,00 ",2024-06-02,,Desconhecido,False,,"1,49",2,12
3485,E103485,São Paulo,organizador_patio,L050,manha," R$ 2.330,00 ",2024-02-23,,Desconhecido,False,,"3,38",0,16
3486,E103486,Belém,mecanico,L029,manha," R$ 3.549,00 ",2024-02-04,2024-06-30,desempenho,True,2025-01-18,"3,61",3,4
3487,E103487,Fortaleza,organizador_patio,L049,manha," R$ 2.238,00 ",2023-07-25,,Desconhecido,False,,"3,96",1,23
